
腬,rou,fourth,"(Cant.) greasy, oily"
膄,sou,fourth,to become emaciated
膆,su,fourth,the corp of a bird or fowl; fat
膋,liao,second,fat
臕,biao,first,"fat; gross, sleek"
舃,xi,fourth,a shoe; the sole of a shoe; magpie
艫,lu,second,bow or prow of boat
艭,shuang,first,ship
艶,yan,fourth,"beautiful, sexy, voluptuous"
艼,ting,first,
荢,yu,neutral,
荳,dou,fourth,"beans, peas; bean-shaped"
萚,tuo,fourth,
蓗,zong,third,a plant; five-fold
蓱,ping,second,variant of 萍
蕋,rui,third,"unopened flowers, flower buds"
蕟,fa,fourth,
薐,leng,second,spinach
薠,fan,second,plant similar to coco-grass
藺,lin,fourth,rush used in making mats; surname
蘓,su,first,"thyme; revive, resurrect; soviet"
蘪,mei,second,
虵,she,second,variant of 蛇
蚾,pi,second,
蛖,mang,second,
蛜,yi,first,woodlouse
蝍,jie,second,a centipede
蝨,shi,first,louse; bed bug
蟂,xiao,first,
蟜,jiao,third,insect
蠏,xie,fourth,"crab, brachyura"
衕,tong,fourth,"alley, lane"
衘,xian,second,variant of 衔
袟,zhi,fourth,book cover; satchel or bag
袬,gun,third,
誾,yin,second,speak gently; respectful
譅,se,fourth,wriggling
譌,e,second,"false, erronious"
譸,zhou,first,"deceive, cheat; hurried, bustling"
讜,dang,third,"counsel, advice; speak out"
趝,jian,fourth,to pursue; to follow up
趡,cui,third,place
跾,shu,first,
踀,chu,fourth,
踸,chen,third,
蹡,qiang,first,to limp; walking; in motion
垌,dong,fourth,a field; used in place names
蹳,bo,first,
躛,wei,fourth,exaggerate
躩,jue,second,"take quick, short steps"
躶,luo,third,"bare, nude; undress, strip"
軏,yue,fourth,cross-bar at the end of the poles of a cart
軬,fan,fourth,
輵,ge,second,great array of spears and chariots
轗,kan,third,fail
轥,lin,fourth,
逷,ti,fourth,"distant, far away"
遈,shi,second,
邌,li,second,to walk slowly; to parade
鄟,zhuan,first,
醎,xian,second,
釭,gang,first,tire of wheel; band
鈸,bo,second,cymbals
怊,chao,first,
銌,zun,fourth,
鋂,mei,second,bit cup
鋎,han,fourth,
鍐,zong,first,"a headstall, ornament on a bride"
鎴,xi,second,strontium (obsolete)
鎸,juan,first,"engraving tool; carve, engrave"
鑘,lei,second,
閔,min,third,"mourn, grieve; urge on, incite"
雋,juan,fourth,"superior, outstanding, talented"
膪,chuai,fourth,pork
霣,yun,third,fall
靃,huo,fourth,
韍,fu,second,a leather knee-pad worn during sacrifices
颩,biao,first,
飦,zhan,first,"well-boiled congee or gruel; thick, rich"
餔,bu,fourth,eat; dinner time; sunset
駋,zhao,first,
騄,lu,fourth,name of a legendary swift horse
骩,wei,third,
骻,kua,fourth,
骾,geng,third,any object that sticks in throat; bony
鬙,seng,first,matted hair
鬽,mei,fourth,
魫,shen,third,the young of fish
鯈,tiao,second,fish
鯩,lun,second,
鯬,li,second,
鰌,qiu,first,loach; squid; lizard; eel
鲓,kao,third,
鴂,jue,second,the tailor-bird; the working bird
鶍,yi,neutral,
鶠,yan,third,
鷁,yi,fourth,fishhawk; bow or prow
鷖,yi,first,seagull
鸇,zhan,first,hawk; Butastur indicus
鸘,shuang,first,eagle
鸧,cang,first,oriole
鹙,qiu,first,large waterfowl with naked head; Garrulus glandarius
麏,jun,first,
黮,dan,third,"black, dark; unclear; private"
齯,ni,second,teeth grown in old age
龓,long,third,a halter
盓,yu,first,
眕,zhen,third,restraint
睘,qiong,second,round; stare
睩,lu,fourth,
矂,sao,fourth,
矵,qi,fourth,
矺,zhe,second,(Cant.) to press steadily
砪,mu,third,
硂,quan,second,
碒,yin,second,
磣,chen,third,gritty
祤,yu,third,
禩,si,fourth,variant of 祀
稑,lu,fourth,rice
穐,qiu,first,"fall, autumn"
穛,zhuo,first,
竂,piao,second,
笉,qin,third,smiling countenance; bamboo rope
篟,qian,fourth,luxuriant growth of bamboo
篺,pi,second,
紂,zhou,fourth,name of an emperor; saddle part
紻,yang,third,
綹,liu,third,"skein; tuft, lock; wrinkle"
緐,fan,second,variant of 繁
縈,ying,second,"entangle, entwine, coil"
繖,san,third,"umbrella, parasol, parachute"
繯,huan,second,"noose; hang death; tie, bind"
繴,bi,fourth,a kind of fishing-net
纀,pu,second,
羉,luan,second,
翈,xia,second,
耡,chu,second,hoe
腀,lun,second,
艩,qi,second,tholepin
苅,yi,fourth,"cut off, reap, mow; sickle"
莁,wu,second,
菞,li,second,
菳,qin,second,
萈,huan,second,
蒁,shu,fourth,
蒑,yin,fourth,
蓔,yao,third,a variety of grass
蓕,gui,fourth,
蔙,xuan,fourth,(herb)
蔿,wei,third,surname; place name
蕧,fu,fourth,
薆,ai,fourth,to cover; to hide; to conceal
薗,yuan,second,"garden; park, orchard"
薝,zhan,first,
藀,ying,second,
蘌,yu,third,
虋,men,second,asparagus a variety of red-stalked millet
蚿,xian,second,millipede
蜫,kun,first,insects
蜽,liang,third,used in 蝄蜽
螥,cang,first,the house-fly
蠚,he,first,to sting
袽,ru,second,clothes
裶,fei,first,
裺,yan,third,
褣,rong,second,
褸,lü,third,"lapel, collar; tattered, threadbare"
詅,ling,second,to sell
詇,yang,fourth,
詐,zha,fourth,"cheat, defraud, swindle; trick; to feign"
誻,ta,fourth,
諧,xie,second,"harmonize, agree; joke, jest"
謚,shi,fourth,to confer posthumous titles
豧,fu,first,
貮,er,fourth,number two
賡,geng,first,continue
賱,yun,third,
赑,bi,fourth,strong
赹,qiong,second,
赽,jue,second,
踃,xiao,first,
蹞,kui,third,
蹧,zao,first,to spoil; to ruin
躻,kong,neutral,
躿,kang,first,tall
輻,fu,second,spokes of wheel
郟,jia,second,county in Henan province; surname
鄑,zi,first,kick; place in Shandong province
酼,hai,third,
醁,lu,fourth,a kind of green-colored wine
醕,chun,second,variant of 醇
醥,piao,third,
釪,hua,second,an alms bowl; a small bell
鈵,bing,third,
銒,xing,second,
銙,kua,third,
鋺,yuan,third,a metal bowl
錗,nei,fourth,
錥,yu,fourth,
鍓,ji,second,
鍟,xing,first,(Cant.) rust
鎍,suo,third,chain; wire
鎘,li,fourth,cadmium
鏿,cheng,first,
鐎,jiao,first,
鐤,ding,third,huge tripod of bronze with two ears; sacrificial vessel
鐿,yi,fourth,ytterbium
鑊,huo,fourth,"cauldron, large iron pot; a wok"
锧,zhi,fourth,"tungsten, wolfram"
閧,hong,fourth,"boisterous; clamor, noise"
闛,tang,second,
隝,dao,third,"dock, entrenchment, low wall"
隥,deng,fourth,
隦,jiao,third,
靄,ai,third,"cloudy sky, haze; calm, peaceful"
靱,ren,fourth,"strong and pliable, resilient"
鞪,mu,fourth,
鞺,tang,first,the sound of drums
鞿,ji,first,
韟,gao,first,
顀,chui,second,
飀,liu,second,soughing of wind; noise
飥,tuo,first,rice cake
飪,ren,fourth,cooked food; cook until well done
餒,nei,third,"hungry, starving, famished"
饆,bi,fourth,
馿,lü,second,an ass; a donkey
癀,huang,second,jaundice
驦,shuang,first,horse
髉,bo,second,
鬉,zong,first,"disheveled hair, horse's mane"
鬸,liu,fourth,
魛,dao,first,the mullet
鳷,zhi,first,jay (Garrulus lidthi)
鵋,ji,fourth,
鵏,bu,third,
鵨,shu,first,
鵼,kong,first,"a fabulous night-bird, grotesque monster"
鷵,tu,second,
鷼,xian,second,
鸍,mi,second,
鸓,lei,third,flying squirrel
鸖,he,fourth,variant of 鶴
鹠,liu,second,the owl
黶,yan,third,"mole, scar, blemish"
鼉,tuo,second,"large reptile, water lizard"
齰,ze,second,to bite
碀,cheng,second,
礇,yu,fourth,
禪,chan,second,"meditation, contemplation (dhyana); to level ground for altar; abdicate"
筣,li,second,
箏,zheng,first,stringed musical instrument; kite
糧,liang,second,"food, grain, provisions"
紐,niu,third,"knot; button; handle, knob; tie"
紳,shen,first,"girdle; tie, bind; gentry"
綀,shu,first,a kind of sackcloth
緱,gou,first,cord binding on hilt of sword
缾,ping,second,"jar, bottle"
羷,lian,third,
耊,die,fourth,variant of 耋
臚,lu,second,arrange in order; display
艍,ju,first,
葏,jing,first,
蠅,ying,second,flies
詛,zu,third,"curse; swear, pledge"
誽,ni,fourth,
諂,chan,third,"flatter, truckle, toady"
賂,lu,fourth,bribe; give present
輧,ping,second,curtained carriage used by women
輽,ben,fourth,vehicle
釦,kou,fourth,"button; buckle, clasp; engrave"
鈕,niu,third,"button, knob; surname"
鏍,luo,second,
鏽,xiu,fourth,"rust, corrode"
鐲,zhuo,second,"bracelet, armband; small bell"
颱,tai,second,taiphoon
饝,mo,second,to feed an infant by hand steamed bread
騇,she,fourth,
髏,lou,second,skull; skeleton
腂,lei,third,
臗,kuan,first,
眀,ming,second,
砫,zhu,fourth,ancestral tablet
祙,mei,fourth,demon
祳,shen,fourth,
粧,zhuang,first,toilet; make-up; dress up; adorn
蕣,shun,fourth,hibiscus
觓,qiu,second,
趹,jue,second,to gallop
鄍,ming,second,a town in Shandong province
鈡,zhong,first,
羭,yu,second,good
蝄,wang,third,used in 蝄蜽
衸,jie,fourth,
謡,yao,second,"sing; folksong, ballad; rumor"
閏,run,fourth,"intercalary; extra, surplus"
盪,dang,fourth,to toss about; to swing; to rock
眲,ne,fourth,
睋,e,second,
矃,ning,third,
矒,meng,second,
硟,chan,fourth,(Cant.) to slip; to work and polish gems
碩,shuo,fourth,"great, eminent; large, big"
磄,tang,second,
礂,xi,neutral,
礊,ke,fourth,
祰,gao,fourth,
祹,tao,second,
禐,yuan,fourth,
秳,huo,second,
秼,zhu,first,
稄,xun,fourth,
稇,kun,third,"to bind, as faggots of sheaves"
稈,gan,third,stalk of grain; straw
稘,ji,first,"a full year, an anniversary"
稙,zhi,first,grain ready for grinding
穢,hui,fourth,"dirty, unclean; immoral, obscene"
竸,jing,fourth,"contend, vie, compete"
竾,chi,second,flute
笐,hang,second,bamboos placed across wooden frames on which grain may be stored in damp climates
笜,zhu,second,
筂,chi,second,
箒,zhou,third,broom
箛,gu,first,bugle
箞,qian,first,
箤,zu,second,
箷,yi,second,
箹,yue,first,
箿,ji,second,
篜,zheng,first,
簞,dan,first,small bamboo basket for holding
簤,dai,fourth,
簨,sun,third,a beam for hanging bells or drums
簹,dang,first,tall bamboo
簽,qian,first,"sign, endorse; slip of paper"
籬,li,second,bamboo or wooden fence; hedge
粔,ju,fourth,cakes made from rice flour twisted into rings
粸,qi,second,
紇,he,second,"inferior silk; tassel, fringe"
紝,ren,fourth,"weave, lay warp"
紺,gan,fourth,dark blue or reddish color
絆,ban,fourth,"loop, catch; fetter, shackle"
絳,jiang,fourth,deep red; river in Shanxi provinc
綄,huan,second,
綊,xie,second,
綏,sui,first,"soothe, appease, pacify; carriage harness"
綒,fu,first,
綔,hu,fourth,
綗,jiong,third,variant of 䌹
綴,zhui,fourth,"patch together, link, connect"
緝,ji,first,to sew in close stitches
緞,duan,fourth,satin
緦,si,first,coarse cotton cloth used for mourning
緰,tou,second,net
緶,bian,fourth,"hem; plait, braid, queue"
縣,xian,fourth,"county, district, subdivision"
縹,piao,third,light blue silk; dim; misty
繜,zun,first,
繝,jian,fourth,
繩,sheng,second,"rope, string, cord; measure, restrain"
纏,chan,second,"wrap, wind around; tie, bind"
罃,ying,first,long necked jar or bottle
罝,ju,first,net for catching rabbits
罰,fa,second,"penalty, fine; punish, penalize"
羴,shan,first,rank odour of sheep or goats
翢,dao,fourth,
聡,cong,first,"intelligent, clever, bright"
聹,ning,second,earwax
聻,ni,third,death of a disembodied spirit; depraved
聾,long,second,deaf
脕,wan,fourth,
脟,lie,fourth,
脳,nao,neutral,brain
脽,shui,second,
脿,biao,first,variant of 膘
臈,la,fourth,year end sacrifice; dried meat
艑,bian,fourth,small boat
艙,cang,first,hold of ship; cabin
艢,qiang,second,a mast; a yard-arm or boom
芻,chu,second,"mow, cut grass; hay, fodder"
茻,mang,third,rank grass; overgrown weeds
荊,jing,first,thorns; brambles; my wife; cane
菐,pu,second,a thicket
菓,guo,third,"fruits, nuts, berries"
菙,chui,second,
菚,zhan,fourth,
菣,qin,fourth,Artemisia apiacea
菦,qin,second,
菨,jie,first,
葔,hou,second,
葠,shen,first,ginseng
葮,duan,fourth,
葲,quan,second,
蓙,zuo,neutral,"a mat, matting"
蔁,zhang,first,
蕛,ti,second,
蕜,fei,third,
蕦,xu,first,
蕵,sun,first,
蕷,yu,fourth,yam
薖,ke,first,"empty, hungry-looking"
藨,biao,first,kind of raspberry
藮,qiao,second,
藰,liu,second,
藳,gao,third,variant of 稿
藵,bao,neutral,
虃,jian,first,
虘,cuo,second,
虜,lu,third,"to capture, imprison, seize; a prison"
虝,hu,third,
蛥,she,second,
蛶,jie,fourth,
蜠,jun,fourth,
蝸,wo,first,"a snail, Eulota callizoma"
螐,wu,first,
螖,hua,second,
螡,wen,second,variant of 蚊
螢,ying,second,"glow-worm, luminous insect"
蟳,xun,second,a kind of crab
蠌,ze,second,
蠍,xie,first,scorpion
蠒,jian,third,variant of 茧
蠗,zhuo,second,(ape); (shell)
蠝,lei,second,
蠟,la,fourth,"wax; candle; waxy, glazed"
袘,yi,second,
褜,pao,neutral,
褨,suo,third,
襾,ya,fourth,cover; KangXi radical 146
覊,ji,first,"halter; restrain, hold, control"
覚,jue,second,to wake up from sleep; conscious
覛,mi,fourth,
覟,zhi,fourth,
覠,jun,first,
覯,gou,fourth,meet or see unexpectedly
訜,fen,first,
訡,yin,second,"to chant, to moan, to sigh"
訮,xian,first,
証,zheng,fourth,"prove, confirm, verify; proof"
詷,tong,second,
詺,ming,fourth,
諉,wei,third,"pass buck, lay blame on others"
諒,liang,fourth,"excuse, forgive; guess, presume"
諘,biao,third,
諦,di,fourth,"careful, attentive"
諺,yan,fourth,"proverb, maxim"
謀,mou,second,"plan, scheme; strategem"
謠,yao,second,"sing; folksong, ballad; rumor"
謩,mo,fourth,variant of 谟
謸,ao,second,
謽,jiang,fourth,
讍,e,fourth,honest speech
讛,yi,fourth,
貦,wan,fourth,
貸,dai,fourth,lend; borrow; pardon
貽,yi,second,"give to, hand down, bequeath"
賅,gai,first,prepared for; inclusive
賊,zei,second,"thief, traitor"
賳,zai,first,
賺,zhuan,fourth,"make money, earn; gain, profit"
贀,yi,fourth,
贄,zhi,fourth,gift superior; gift given
贊,zan,fourth,"help, support, assist, aid"
贌,pu,neutral,
趪,huang,second,
跁,ba,fourth,"trample on, tread on; search for; (Cant.) to squat down"
跈,nian,third,
跒,qia,third,
蹖,chong,first,
軀,qu,first,body
軇,dao,fourth,
軔,ren,fourth,a block that keeps a wheel from moving
軘,tun,second,war car
軣,hong,first,"rumble, explosion, blast"
軻,ke,first,axle; personal name of mencius
輒,zhe,second,sides of chariot where weapons
輥,gun,third,"turn round, revolve; roller"
輦,nian,third,a hand-cart; to transport by carriage
轟,hong,first,"rumble, explosion, blast"
逇,dun,fourth,
邔,qi,third,
邥,shen,third,
邫,bang,first,
鄽,chan,second,
醆,zhan,third,wine cup; muddy wine
醞,yun,fourth,"liquor, spirits, wine; ferment"
醽,ling,second,kind of wine
釥,qiao,third,
鈂,chen,second,
鈽,bu,first,plutonium
鉍,bi,fourth,bismuth
鉛,qian,first,lead plumbum
銓,quan,second,"weigh, measure; select officials"
銜,xian,second,"bit; hold in mouth, bite; gag"
鋇,bei,fourth,barium
鋒,feng,first,"point of spear, sharp point"
鋰,li,third,lithium
鋷,zui,fourth,
錠,ding,fourth,"spindle, slab, cake, tablet"
錦,jin,third,"brocade, tapestry; embroidered"
鎲,tang,third,
鏈,lian,fourth,"chain, wire, cable; chain, shack"
鏟,chan,third,"spade, shovel, trowel, scoop"
鐑,qie,fourth,
鐬,hui,fourth,of flourishing appearance; sound of a bicycle bell
鑲,xiang,first,"insert, inlay, set, mount; fill"
鑴,xi,first,"to engrave or carve, as a block for printing"
鑿,zao,second,"chisel; bore, pierce"
镻,die,second,name of poisonous snake in ancient text
閑,xian,second,"fence, barrier; defend; idle time"
閰,ju,second,
閳,chan,third,
閴,qu,fourth,quiet
閹,yan,first,castrate; eunuch
闌,lan,second,door screen; railing fence
闡,chan,third,"explain, clarify, elucidate"
陮,dui,fourth,
陻,yin,first,"small hill, mound; bury; dam"
霂,mu,fourth,"fine rain, drizzle"
靵,niu,third,
鞊,jie,second,
鞛,beng,third,
韓,han,second,fence; surname; Korea
韴,za,second,
韷,le,fourth,
頊,xu,first,grieved; anxious
頋,e,third,"to care for, to look after to regard; to turn the head round to look"
頓,dun,fourth,"pause, stop; bow, kowtow; arrange"
頜,he,second,mouth; jaw
顕,xian,third,"manifest, display; evident, clear"
顨,xun,fourth,
顴,quan,second,cheek bones
飷,jie,third,
飺,ci,second,
飾,shi,fourth,"decorate, ornament, adorn; to deceive"
餀,hai,fourth,tainted food
餌,er,third,"bait; bait, entice; dumplings"
餓,e,fourth,hungry; greedy for; hunger
饒,rao,second,"bountiful, abundant, plentiful"
饡,zan,fourth,
饳,duo,fourth,
饻,xi,first,
馴,xun,second,"tame, docile, obedient"
駜,bi,fourth,strong horse
駣,tao,second,
駥,rong,second,
駨,xun,first,
駶,ju,second,
騰,teng,second,fly; gallop; run; prance; rise
騿,zhang,first,
驁,ao,fourth,"wild horse, mustang; wild"
驇,zhi,fourth,heavy horse; horse unable to move because of twisted leg; plodding
驑,liu,second,
驕,jiao,first,spirited horse; haughty
驖,tie,third,black (horse)
驥,ji,fourth,thoroughbred horse; refined
髞,sao,fourth,"high, imposing, eminent"
鬀,ti,fourth,to shave
鬄,di,second,wig
鬅,peng,second,"unkempt hair; loose; flowing hair; (Cant.)鬅鬠, to be slovenly dressed"
鬢,bin,fourth,hair on temples
鬧,nao,fourth,quarrel; dispute hotly
魰,wen,second,the flying-fish
魵,fen,second,shrimp
魸,pian,neutral,catfish
魺,he,second,
鯊,sha,first,shark
鯐,zou,neutral,
鯓,ni,second,
鯖,zheng,first,mackerel
鯗,xiang,third,dried fish
鰞,wu,first,squid
鰬,qian,second,
鰵,min,third,codfish
鰸,qu,first,
鰻,man,second,eel
鱌,xiang,fourth,
鱺,li,second,eel
鳩,jiu,first,"pigeon, dove; collect, assemble"
鳪,bu,second,
鳶,yuan,first,kite; Milvus species (various)
鴭,dui,first,
鴳,yan,fourth,quail
鴴,heng,second,plover
鴵,xiao,first,
鴺,ti,second,the pelican
鴽,ru,second,a species of bird resembling quail
